"LOCALITY.ID","LATITUDE","LONGITUDE"
"L7351889",26.8668027,90.4861987
"L7356822",26.824144,89.226197
"L7424986",27.3623345,91.0316098
"L7425540",27.0037418,90.1320418
"L7439684",27.6431511,89.6340609
"L7441952",26.9904057,90.070701
"L7442027",27.0829036,90.0749614
"L7474320",27.6039192,90.711429
"L7479671",27.5253162,89.8277748
"L7486035",27.0904914,90.0721986
"L7491673",26.910221,90.048596
"L7537549",27.0186187,90.1202226
"L7564702",26.860854,90.4938567
"L7572314",26.8881576,90.4437074
"L7572332",26.8846218,90.5055243
"L7606507",26.9233643,90.3991264
"L7606509",26.8901545,90.4397612
"L7625356",26.8610443,90.4939979
"L7625369",26.9397595,90.5151129
"L7682181",26.866206,89.3880305
"L7342490",26.9128834,89.0835874
"L7700934",27.4312801,89.4118452
"L7738294",27.431099,89.50109
"L7738302",27.362956,89.458969
"L7738403",27.472085,89.341831
"L7755637",26.8641226,89.3721951
"L7793562",27.3359786,89.4370234
"L7813114",27.401203,89.659422
"L7814308",27.3969654,89.3874364
"L7814317",27.444399,89.377992
"L7846875",27.3540641,89.4644849
"L7851396",27.449749,89.3876819
"L7895893",27.4366825,89.6521225
"L7895910",27.4362677,89.6513219
"L7900321",27.5032366,89.8783874
"L7901236",27.545642,90.7232886
"L7917535",27.3919828,89.4296628
"L7917579",27.4596265,90.1792021
"L7956075",27.4956743,89.4410582
"L7956081",27.5950232,89.8576237
"L7979647",27.440642,89.205628
"L7992378",26.9634879,90.1434153
"L7992393",27.3041295,89.6091593
"L8005120",26.9502667,90.1085017
"L8013155",27.5099406,89.8882302
"L8030324",27.491079,89.7484715
"L8052313",27.0121361,90.1084657
"L8069586",27.397901,89.2736088
"L8069592",27.3747837,89.3445881
"L8069985",26.9511883,90.1046583
"L8070071",27.4285684,89.4214904
"L8073235",27.4470747,89.373734
"L8075780",26.95149,90.1052183
"L8079355",26.9516983,90.1051733
"L8080009",27.4355688,89.6493368
"L8089614",27.5139195,89.9795542
"L8096396",27.4951036,89.3868108
"L8106975",27.4360761,89.6513313
"L8114310",27.302371,91.349648
"L8120563",27.491615,89.6359498
"L8120648",28.0619209,89.683791
"L8128765",27.0246918,90.1213139
"L8133080",27.3050064,91.3268643
"L8133082",27.0682605,91.5161309
"L8133089",27.2216098,91.5632532
"L8133997",26.8903281,90.4966005
"L8133225",27.294846,91.165051
"L8139354",27.4913128,89.7476792
"L8139400",27.5080323,89.7507041
"L8139876",27.294692,91.165001
"L2187265",27.4311023,89.4180679
"L8145226",26.8453101,91.247692
"L8146109",27.447884,90.147956
"L8149870",27.5226054,89.8665467
"L8150133",27.4650417,90.1816767
"L8150331",27.480113,90.164466
"L8150351",27.352715,89.465747
"L8154137",27.7792695,89.7169421
"L8186201",27.4993403,90.0573462
"L8154757",27.625159,89.8656753
"L8154776",27.5065779,89.8872503
"L8158788",27.49878,90.0583883
"L8159013",27.50218,89.8904417
"L8162017",27.2959616,91.1649184
"L8162337",27.3072989,91.1644059
"L8162516",27.3510102,91.0340528
"L8165838",27.6177559,89.8696272
"L8166713",27.5014519,90.5075602
"L8169537",27.4740036,89.6448179
"L8170687",27.4684575,90.1831804
"L8182157",27.5238566,89.639911
"L8182494",27.4428145,89.3782723
"L8186312",27.5296126,90.7726589
"L8188385",27.4908932,89.7494881
"L8189776",27.4395371,89.6716821
"L8189994",27.4902717,89.9321083
"L8190178",27.5413117,90.2190517
"L8194103",27.2718887,91.1528464
"L8202637",27.3662218,91.0174818
"L8202678",27.4327033,90.964835
"L8202899",27.49018,90.6773073
"L8203053",27.4218461,89.4253822
"L8206446",27.5943924,89.6302259
"L8210557",26.8765262,90.4842567
"L8213335",27.5947743,89.6305849
"L8216713",27.5663483,89.6385567
"L8232092",27.1855908,90.0734667
"L8232374",27.4307775,89.41375
"L8248188",27.3710572,89.3462994
"L8248212",26.9538496,90.5520047
"L8248234",27.1265881,90.7037728
"L8248266",26.8590537,90.4942607
"L8250201",27.441152,89.382048
"L8253713",27.7386965,89.7713674
"L8259662",27.7461214,89.7642228
"L8260393",27.7013345,89.7749793
"L8266740",27.017157,90.125004
"L8268941",27.5763992,89.86734
"L8270951",27.0641939,89.5590488
"L8271082",26.8670643,89.3847646
"L8274105",26.8671024,89.3936449
"L8277887",27.4828379,89.3388056
"L8278277",27.469086,89.90262
"L8278283",27.469517,89.90293
"L8278286",26.983702,90.043868
"L8297387",27.3533418,89.4657157
"L8299303",27.56758,89.6376183
"L8302780",27.5418783,89.64385
"L8302877",27.5463856,89.6791215
"L8303055",26.9283317,89.5205033
"L8307846",27.5735807,89.2994392
"L8312729",27.5375554,89.6398204
"L8313044",27.4633812,89.6499406
"L8313281",26.85741,89.38696
"L8317587",26.8690289,89.3737315
"L8324979",26.8438326,89.4271266
"L8333455",27.2793432,91.547308
"L8333476",27.2839307,91.5409985
"L8337294",26.8930017,89.447895
"L8347229",27.5378009,89.6398007
"L8348012",27.5393394,90.0004062
"L8353601",27.581009,89.672775
"L8354077",27.5778753,89.6716683
"L8357286",27.5803536,89.6816513
"L8364167",27.5789374,89.6855086
"L8364521",27.4679639,89.6430635
"L8371179",26.8679076,90.4857769
"L8371369",26.9553701,90.1044263
"L8378433",27.5377245,89.6399974
"L8378444",27.58055,89.86247
"L8378970",27.4315269,89.6430857
"L8386162",27.6127273,89.6355544
"L8386175",27.432413,89.409844
"L8387041",26.8838395,90.4541868
"L8391822",27.5805085,89.8555835
"L8392365",27.5152136,89.6417662
"L8395725",27.4711059,89.6417783
"L8396256",27.5063128,89.7508539
"L8396426",27.5128435,89.8880375
"L8410080",26.8586036,90.4939586
"L8410101",26.895407,90.504547
"L8410115",26.9176046,90.4621634
"L8410149",26.8665802,90.4951113
"L8411004",27.4267567,89.6540233
"L8418185",27.5583758,89.6518362
"L8418906",27.118899,90.709045
"L8432559",27.5352555,89.6662554
"L8432974",27.5643,89.6245133
"L8433093",27.027599,90.820818
"L8437671",26.865526,90.979253
"L8443126",27.051622,89.5600808
"L8454344",26.8586362,90.494076
"L8454830",27.0259033,90.0927967
"L8454863",27.4784254,89.6382907
"L8456569",27.421794,89.422888
"L8466824",26.858115,90.4938117
"L8467647",26.8591343,90.4943507
"L8467940",27.5079014,89.7520026
"L8467948",26.9123321,90.5165549
"L8478280",27.5392211,89.6662055
"L8478337",26.8835546,90.5034216
"L8478467",26.8161082,90.5600986
"L8478552",27.5121568,90.4685809
"L8482646",27.5322443,90.6891905
"L8483105",26.872336,89.3786981
"L8483403",26.92444,90.216185
"L8483566",27.139377,90.692989
"L8485567",26.8678074,90.4879405
"L8485755",26.8679349,90.4879327
"L8490315",26.8607517,90.4923392
"L8490575",26.8690341,90.4869587
"L8490738",26.868049,90.4877341
"L8494689",26.8815937,90.4659415
"L8501742",26.8750871,90.4931845
"L8503030",27.5315531,89.7472605
"L8504364",27.0064036,90.6006281
"L8504896",26.8707041,90.4853521
"L8527607",26.846746,90.9474172
"L8529573",27.4411463,89.3843772
"L8529668",27.1778149,90.6918198
"L8535499",27.492937,89.6423086
"L8535706",27.0868273,89.5400711
"L8540641",27.4116121,89.4613321
"L8542441",26.9012794,89.2601683
"L8555100",27.439945,89.6720233
"L8565013",26.8278993,91.480621
"L8569865",26.8679022,90.4857991
"L8569870",27.3627276,89.4731612
"L8577176",27.40168,90.9963846
"L8584178",27.4226956,89.4231357
"L8584252",27.4211979,89.4235383
"L8584257",27.4211652,89.4237764
"L8585208",27.6365847,89.8653895
"L8591423",27.431167,89.6443582
"L8592360",27.5285282,89.6381002
"L8605855",27.5365331,89.6399041
"L8606075",27.5384575,89.3571838
"L8606440",27.6036987,89.6291282
"L8606485",27.4925431,89.6424838
"L8611340",27.0027287,90.1310809
"L8611494",27.0236625,91.1882652
"L8611557",27.0025672,90.1303436
"L8611872",27.4217191,89.6342754
"L8611920",27.1888999,90.5328375
"L8612207",27.0174736,90.1203474
"L8612265",27.4388874,89.4306264
"L6941159",27.1615789,90.6905079
"L8612429",27.482641,89.334592
"L8612710",26.95023,90.1099867
"L8612805",27.410141,89.4136021
"L8614064",27.2036793,90.6736693
"L8614177",27.2048801,90.7029372
"L8614293",27.1677926,90.6980345
"L8614392",27.1595176,90.6694814
"L8614316",27.4742982,90.3492696
"L8619823",26.9116035,92.090134
"L8620788",27.0209708,90.1163653
"L8620917",27.4709173,89.630851
"L8620966",27.2607968,91.1693531
"L8621496",26.9503803,90.103419
"L8621570",26.9457829,90.1050407
"L8621615",27.5143914,89.6358663
"L8621569",27.3302009,90.583219
"L8621893",27.5291197,89.634857
"L8621957",27.2357188,90.6763827
"L8621977",27.2207345,90.6409843
"L8622006",27.2214656,90.6285586
"L8622041",27.2185151,90.6607733
"L8632362",26.9514447,90.1038512
"L8632746",26.9520616,90.1044123
"L8633609",26.9517777,90.1069215
"L8633682",26.9561408,90.1060715
"L8633874",27.2688618,91.154873
"L8634105",27.0065235,90.122988
"L8634392",27.022995,90.123348
"L8634737",27.4427404,89.3810189
"L8634764",27.4590791,89.3824904
"L8634791",27.4288973,89.413192
"L8634920",26.8839962,90.5026557
"L8642808",26.8998921,89.1011985
"L8643912",27.023275,90.123508
"L8643980",27.400646,89.422425
"L8644526",26.8561154,89.3942767
"L8644558",26.8576211,89.3891395
"L8644884",26.9093143,89.1070667
"L8645049",27.023114,90.123414
"L8645235",27.1268319,90.7038975
"L8645351",27.451807,89.424833
"L8645370",27.356363,89.464204
"L8652363",27.400115,89.4233455
"L8654542",27.2609169,91.169549
"L8655132",27.023153,90.123486
"L8665286",27.619684,89.869694
"L8665733",27.022954,90.12376
"L8665778",27.294849,89.985304
"L8313286",27.481047,89.904012
"L8666995",27.156597,90.06962
"L8676822",27.04785,90.634462
"L8676808",26.846917,90.20879
"L8676945",27.4099496,89.462364
"L8678432",27.0024804,90.1310934
"L8683837",27.02295,90.123512
"L8684403",26.9510521,90.1036962
"L8694215",27.54206,89.6248267
"L8699123",26.8973011,89.1036979
"L8700186",27.3690246,89.456954
"L8700191",27.5053982,89.7520612
"L8709933",26.8987798,89.103796
"L8720363",27.6501043,90.676555
"L8720758",27.4757122,89.8997938
"L8722033",27.5353167,89.8695675
"L8748979",27.4936591,89.3620527
"L8749083",27.5093107,89.637472
"L8780880",27.4922677,90.1648287
"L8780973",27.4261994,89.4230155
"L8806437",27.593707,89.87162
"L8810978",27.4909089,89.6419284
"L8823134",26.8765348,89.0989052
"L8824630",27.3535617,89.4648681
"L7401178",27.5254129,89.8672575
"L8829107",27.2965647,91.1587669
"L8782441",27.44986,89.8336564
"L7401456",27.5039892,90.4940844
"L8835690",27.5109948,89.8882474
"L8838534",27.2946331,91.1652173
"L8843078",27.504015,90.5153467
"L8847250",27.45525,89.6558017
"L8851820",27.0385544,91.4120498
"L8856933",27.022994,90.123673
"L8857502",27.4897112,89.6292097
"L8859104",27.4909336,89.9354118
"L8863825",27.022934,90.123369
"L8864767",26.8619674,89.3826881
"L8870830",27.5946867,89.63095
"L8871302",27.5423922,89.6248727
"L8871770",27.8637445,90.8604687
"L8877338",27.0279753,90.7874512
"L8877385",27.1257004,90.7048735
"L8622254",27.5096221,89.8906222
"L8880035",27.5801505,89.8510164
"L8881156",27.294775,91.1651365
"L8884174",27.0413781,89.5779839
"L8884389",26.9032671,89.4586606
"L8884553",27.0496074,90.7914404
"L8885333",27.5066466,89.7525759
"L8886034",27.5016529,90.061381
"L8889019",26.8717614,89.3966902
"L8889383",26.8495319,89.3991186
"L8889619",26.9276122,89.5212072
"L8685634",26.8646589,89.3783659
"L8894388",27.5519169,89.6493854
"L8900794",27.5265657,89.867226
"L8906680",26.8677722,89.376215
"L8907030",26.9272059,89.5212018
"L8907580",27.4721,89.630764
"L8907676",27.536031,89.869104
"L8908640",27.3070246,91.1642679
"L8908754",26.9276548,89.5213429
"L8913346",26.8648527,89.3792224
"L8918926",27.517577,89.766652
"L8919302",27.3204543,91.0799982
"L8924127",27.4933082,89.8970582
"L8929085",27.4013909,89.4228986
"L8929612",27.4562367,90.1703592
"L8939383",27.508842,90.869675
"L8941411",27.503205,90.866438
"L8954555",27.4292004,89.402824
"L8965199",27.6322776,89.8167303
"L8971097",26.793932,91.5026094
"L8971111",26.8242259,91.4815829
"L8971156",26.867009,91.4796542
"L8971189",26.8788149,91.5026095
"L8971203",26.9296421,91.5455366
"L8971254",26.9242524,91.5648441
"L8971343",27.0663041,91.5158229
"L8971373",27.0966727,91.5466178
"L8971404",27.1759774,91.6070051
"L8971422",27.2172707,91.5729922
"L8977796",27.5271358,90.675233
"L8992904",27.3229867,91.0556383
"L8993252",27.023468,90.124646
"L9050498",27.5419631,90.7618534
"L8993625",27.295054,91.164972
"L8993647",27.303847,91.165802
"L9001536",27.3305213,91.1316154
"L9005919",27.5070109,89.8880848
"L9007240",27.5041692,90.4935201
"L9007486",27.4950836,90.714317
"L9012476",27.3424083,91.0367833
"L9012480",27.3520687,91.1191278
"L9012491",27.3117233,91.0671183
"L9013985",27.5377946,89.6398385
"L9024508",27.4912834,89.7486548
"L9024717",27.514339,89.639553
"L9024775",27.5434283,90.1533835
"L9024778",27.5110008,89.7519041
"L9024782",27.4911217,89.7493417
"L9024856",27.4148793,89.4196675
"L9026521",27.4036489,89.4200908
"L9031753",27.6169517,89.8682747
"L9031758",27.5416442,89.8678516
"L9037924",27.4422099,89.382866
"L9038330",27.3834889,89.3535493
"L9038757",27.3949806,89.3962215
"L9038773",27.3538285,89.4663115
"L9038797",27.3850436,89.5812582
"L9038837",27.4715277,89.6434746
"L9038865",27.5707243,89.63787
"L9038891",27.5804667,89.6344145
"L9038912",27.586358,89.6322612
"L9051392",27.503934,90.494127
"L9054154",27.5061633,89.877485
"L9054787",27.547694,90.1376763
"L9055152",27.5143232,89.6392805
"L9055418",27.5207339,89.8862035
"L9055805",27.55621,90.2013217
"L9059436",27.4783252,89.4723742
"L9061529",27.4712611,89.6309083
"L9028207",27.4975931,90.4831281
"L9065579",27.525375,90.675685
"L9066239",27.4244121,89.4126999
"L9066301",27.424556,89.41263
"L9066740",27.5936152,89.6295173
"L9068466",27.2852558,91.5234089
"L9068955",27.2947892,91.1648852
"L9071395",27.0300456,89.5886405
"L9071409",27.5398702,90.1992214
"L9071463",27.6229271,90.0365748
"L9071475",27.6305878,89.8155002
"L9071487",27.5254703,89.8610713
"L9071813",27.6105407,89.6354884
"L9071841",27.6110003,89.6333193
"L9071766",27.598311,89.6417881
"L9071920",27.5610057,89.6495594
"L9072138",27.5261354,89.8046065
"L9072156",27.5152327,89.8668695
"L9072180",27.5831628,89.862274
"L9072218",27.6016253,89.8540986
"L9072254",27.641126,89.7910443
"L9072392",27.4328784,89.648943
"L9072424",27.6705647,89.7732092
"L9072478",27.520819,89.8859642
"L9072554",27.0801528,90.0753849
"L9072561",27.0072466,90.1012964
"L9072587",26.9608556,90.1763187
"L9072597",27.4427465,89.5286867
"L9072711",27.46629,90.8688867
"L9080021",27.6111936,89.6333826
"L9080068",27.5655552,89.640759
"L9080733",27.4765943,89.6197204
"L9080736",27.4562026,89.650548
"L9080753",27.312008,89.5577437
"L9080758",27.3497923,89.5714264
"L9082120",27.4031526,90.9884717
"L9082136",27.328369,91.0480601
"L9082151",27.3390294,91.0970061
"L9082192",27.327385,91.13104
"L9082201",27.3157533,91.1314967
"L9084880",27.3701032,89.3418041
"L9072611",26.9467849,90.2029702
"L9086700",26.9370184,90.2335385
"L9086757",27.3312379,91.5503752
"L9086801",27.2658403,91.5063586
"L9086886",26.9258886,90.2187191
"L9086908",26.9114634,90.2093349
"L9087089",26.8853642,90.2378524
"L9087132",26.8937083,91.5088243
"L9087151",26.9286256,91.5510166
"L9087359",26.8685092,90.4863854
"L9087381",26.8852923,90.4509588
"L9087401",26.9061803,90.4285926
"L9087422",26.9151035,90.4136735
"L9095653",27.4304483,90.9616683
"L9095656",27.51866,90.6591167
"L9096036",27.614482,89.870932
"L9096115",27.527724,89.838371
"L9102234",27.1074798,89.5323119
"L9102438",27.544709,90.171116
"L9107866",26.91514,89.5275983
"L9114164",27.5146053,89.6412584
"L9114468",27.5362846,89.6486597
"L9114471",27.5423858,89.6572859
"L9114700",27.5358988,89.8691947
"L9114950",27.4857751,89.8957546
"L9116288",27.230405,90.651994
"L9116296",27.384815,90.520492
"L9116302",27.449291,90.477836
"L9119691",27.4934887,89.9377762
"L9120323",27.507189,89.7523436
"L9120330",27.558543,90.7476108
"L9120341",27.4916418,89.7477929
"L9120453",27.4714331,89.630988
"L9126482",27.24426,90.611812
"L9129288",27.4707564,89.642879
"L9129466",27.5058163,89.8751512
"L9133517",27.4710622,89.9012699
"L9141037",27.5363383,89.8691515
"L9143014",27.3455127,91.0324234
"L9146944",27.4902903,89.9260025
"L9146979",27.5476057,90.1406473
"L9147844",27.4928737,90.6550256
"L9147849",27.5305709,90.6684226
"L9147853",27.5118781,89.8716032
"L9149925",27.5021659,90.5075705
"L9153902",26.9247369,89.5169821
"L9154933",27.391251,90.989734
"L9160710",27.451557,90.372808
"L9166963",27.5527707,89.6573367
"L9168401",27.4715033,89.7366617
"L9173652",26.9071616,89.0658972
"L9173654",26.91486,89.0764999
"L9173813",26.8976876,89.1036885
"L9174652",27.511785,89.6435166
"L9175034",27.4275883,89.4070135
"L9175041",27.4410286,89.3927549
"L9175581",27.0067919,90.1229626
"L9175711",27.375489,91.017291
"L9175716",27.386957,91.012884
"L9175725",27.389932,91.005845
"L9175740",27.384084,90.984273
"L9175741",27.384913,90.981407
"L9175754",27.467425,90.907027
"L9175758",27.524643,90.608366
"L9175764",27.530239,90.6048
"L9175775",27.528738,90.602562
"L9175779",27.516809,90.58403
"L9175802",27.507306,90.526714
"L9175811",27.496658,90.496411
"L9175815",27.452116,90.408678
"L9175822",27.454709,90.386284
"L9175823",27.52391,90.244962
"L9182141",27.5705631,89.8685916
"L8644679",27.5891504,89.869473
"L9192084",27.4704452,89.7360504
"L9193933",27.5148119,90.1724912
"L9193941",27.5360795,90.6842188
"L9213215",26.8693578,90.4948215
"L9213381",26.8710923,90.4922429
"L9213535",26.9451803,90.5192646
"L9213903",26.794139,91.504209
"L9214219",26.9483422,90.5186894
"L9214322",26.9567609,90.5287531
"L9214520",26.9490259,90.5476135
"L9221062",26.9995496,90.5534402
"L9221144",27.0841267,90.6431324
"L9221258",27.0883871,90.6454292
"L9221300",27.1377904,90.6617692
"L9221339",27.11883,90.7093258
"L9221679",26.854772,91.466286
"L9221681",26.929668,91.545446
"L9223842",27.3641357,91.0302851
"L9225717",27.147958,91.60536
"L9225728",26.929643,91.545717
"L9226144",27.531906,90.8092047
"L9226887",26.9021423,89.1080789
"L9227076",27.260815,91.400142
"L9227409",27.1175238,90.7112399
"L9227425",27.1168312,90.7157675
"L9227437",27.1294498,90.7041419
"L9227480",27.0483085,90.7995899
"L9227493",26.8957049,90.9093961
"L9234232",27.4792561,89.6347582
"L9238866",27.4830921,89.3618087
"L9239049",27.4276791,89.6509478
"L9239944",26.8533357,90.9839347
"L9239968",26.8343631,90.9503919
"L9239986",26.7987323,90.9576952
"L9240010",26.8125303,90.9427468
"L9240024",26.822659,90.9401283
"L9240084",26.8453162,90.9931723
"L9240571",27.3915158,89.4304226
"L9248149",26.8517193,91.0180849
"L9248209",26.8488772,91.0162607
"L9248272",26.8472499,91.0324398
"L9248470",26.8381557,91.1755196
"L9248504",26.8359511,91.2510935
"L9248526",26.886472,91.1793779
"L9248773",27.3085011,91.1429865
"L9248968",26.9009083,89.1084323
"L7425026",27.2946617,91.1651516
"L9256154",26.8746166,91.1907799
"L9256429",27.491562,89.7487769
"L9256467",26.8874512,91.1851753
"L9256488",26.9549648,91.1765924
"L9256506",27.2181246,91.2039081
"L9256534",27.3113116,91.164088
"L9256555",27.3077899,91.1639416
"L9256576",27.3210217,91.1285652
"L9256595",27.2948229,91.165
"L9256615",27.3254456,91.0889593
"L9256645",27.3410391,91.0999544
"L9257365",27.586476,89.8570911
"L9263484",27.3361455,91.1083706
"L9263493",27.3496789,91.1211948
"L9263542",27.3287979,91.1306853
"L9086771",27.2734896,91.3751148
"L9296884",27.4299707,89.4091077
"L9309493",27.5813171,89.8550049
"L9312131",27.447136,89.6594131
"L9319239",27.4827026,89.3604734
"L5935923",27.4289679,89.4000357
"L9325066",27.513434,90.58893
"L9335775",27.3399617,91.1017633
"L9335975",27.3290342,91.0815457
"L9336001",27.3118817,91.0661976
"L9336232",27.3626726,91.0315881
"L9336250",27.3723123,91.0207883
"L9336289",26.9245005,92.1022598
"L9336301",27.0646109,91.9477323
"L9336315",27.3990073,90.9975249
"L9336430",27.4674633,90.9061859
"L9336449",27.4817722,90.9129548
"L9344680",27.0387581,91.9035798
"L9345243",27.0652886,91.9502447
"L9351727",26.8982719,92.0901659
"L9351736",26.8986952,92.0890436
"L4612332",26.9256667,89.5205927
"L9352285",26.9071862,92.1101441
"L9359396",26.7946037,91.5060476
"L9359401",26.797394,91.5105574
"L9359562",26.8454328,91.2481541
"L9360858",26.8968386,92.0923694
"L9361104",26.8455366,91.2482517
"L9365653",27.4377511,89.3953717
"L9371722",26.8927972,89.2317206
"L9372305",26.8641148,89.3894877
"L9372317",26.8641252,89.3896241
"L9376875",27.274148,91.2389573
"L9376905",27.2761062,91.248224
"L9377491",26.9292043,89.5196744
"L9377495",26.9291184,89.5196267
"L9377625",27.0848077,89.5312645
"L9377965",27.02272,90.126647
"L9383468",27.5497657,90.7529249
"L9383476",27.5504318,90.7573251
"L9383514",27.5261129,90.6545943
"L9383523",27.5289331,90.6584313
"L9383624",26.8482783,91.24678
"L9383655",27.2941134,91.1659667
"L9390315",27.5328715,90.6637453
"L9390345",27.5213459,90.6586734
"L9390373",27.5198596,90.5492593
"L9390609",27.5550174,90.2008336
"L9390755",27.561915,90.1957734
"L9390831",27.5401483,90.1823278
"L9390866",27.5464959,90.1455783
"L9391032",27.5121974,89.8716656
"L9391053",27.6074582,89.8479477
"L9391193",26.993135,92.0067449
"L9391379",27.4941232,89.6386577
"L9398254",27.6092653,89.6326961
"L9398574",27.5185209,89.6437277
"L9398577",27.5182213,89.6440368
"L9398606",27.5097303,89.6417795
"L9399061",27.479411,89.6008252
"L9399090",27.4679219,89.760686
"L9399116",27.4798152,89.601538
"L9399126",27.4798946,89.6016138
"L9410936",27.5501373,89.6565277
"L9406729",27.476223,89.617016
"L9422227",27.5059347,89.7523334
"L9422236",27.5060095,89.7523012
"L9423118",26.9259233,89.0478169
"L9427842",27.5054169,89.7523043
"L9433015",27.5189778,89.8677437
"L9433161",27.5389491,89.869156
"L9435138",27.51792,89.7611702
"L9435231",27.5495309,89.8702831
"L9435242",27.4535131,89.8312166
"L9441041",27.0247147,90.1213321
"L9442551",27.5509901,89.9164558
"L9443992",27.5521083,89.6864917
"L9459665",27.5063612,89.7507054
"L9460439",27.4455887,89.4213752
"L9464077",27.5122884,89.8716495
"L9464144",27.3687422,89.3501812
"L9464350",27.3931988,89.3465252
"L9464624",27.636118,89.817707
"L9464989",27.5166037,89.7623845
"L9454719",26.8981234,89.1020259
"L9470750",26.9939657,92.0057364
"L9565586",27.4006514,89.4219732
"L9486222",27.5739144,89.8731298
"L9497487",27.5293921,89.6379674
"L9518631",26.8607725,89.389889
"L9518708",27.4703203,89.6396506
"L9506611",27.4081792,89.6146759
"L9530699",26.8485051,89.3924581
"L9531396",27.5094627,89.6419483
"L9546464",27.3848535,89.597976
"L9558322",27.4685329,89.6426047
"L9565649",27.5271493,89.878056
"L9565927",27.2757822,91.2369061
"L9566167",27.5190476,89.8680407
"L9080789",27.3856006,89.2795372
"L9571048",27.4616494,89.6394059
"L9586769",27.6888833,89.601515
"L9594625",27.4659009,89.6314282
"L9594805",27.6887283,89.601615
"L9600116",27.6885645,89.6013711
"L9631353",27.5393349,90.8122168
"L9631835",27.3935069,90.9952488
"L9644284",27.6585924,89.4517367
"L9644291",27.6806628,89.5439573
"L9644302",27.6810721,89.6244264
"L9653089",27.4688499,90.1831681
"L9687306",26.8099778,91.5038984
"L9687604",27.4156028,89.6178952
"L9699562",27.4722025,89.6364035
"L9700274",27.4906749,89.749663
"L9705633",27.4901307,89.6352569
"L9705840",27.4713136,89.6314017
"L9706120",27.5965638,89.8552383
"L9710460",27.4400729,89.3900279
"L9711717",27.4924633,89.3632888
"L9711718",27.4859841,89.3610355
"L9715343",27.4387824,89.3888427
"L9726101",27.4898684,89.7484424
"L9726194",27.4908298,89.7494999
"L9726210",27.4899565,89.7426224
"L10998062",27.5079859,89.7529692
"L9731538",27.5075814,89.7527345
"L9731548",27.5081276,89.7530872
"L9770766",27.4274347,89.4068412
"L9810648",27.4761087,89.6148301
"L9811682",27.4976794,89.8970576
"L9819352",26.8973864,89.1001615
"L9831198",27.4578347,89.6578904
"L9831200",27.4552322,89.6562196
"L9835993",26.8638892,90.9779622
"L9840140",26.8377043,90.9530112
"L9857957",27.4171833,89.66718
"L9863043",27.3510541,89.3113116
"L9863200",27.0888852,89.5404455
"L9872196",27.3996876,89.4221979
"L9874247",27.481776,89.6114016
"L9875960",27.4365505,89.652197
"L9879222",27.4371397,89.6520433
"L9886336",27.712777,89.4683712
"L9886349",27.7436419,89.4605271
"L9886364",27.7660001,89.4442867
"L9893930",27.8604042,89.4366575
"L10877373",27.5162213,89.887311
"L9897761",27.5103614,89.8884313
"L9898426",27.5140052,89.7484438
"L9902195",27.5152528,89.6469646
"L9905304",27.4273139,89.6528983
"L9905364",28.0352245,90.0973125
"L9908237",27.8365695,89.4301241
"L9916458",27.768079,89.4433549
"L9916465",27.737317,89.5110038
"L9932620",27.4635524,89.6425269
"L9947826",27.5077379,89.8895626
"L9947939",27.5077811,89.8896757
"L9958024",27.3674801,89.3069259
"L9958031",27.3572834,89.3047547
"L9964958",27.67108,89.773181
"L9969172",27.8938083,89.7416183
"L9969192",27.8941591,89.742235
"L9973394",27.8945751,89.7373138
"L9973422",27.5082119,89.8897763
"L9976279",27.694723,89.76767
"L9976439",27.8259812,89.7306729
"L9979513",27.8181998,89.729512
"L9995135",27.5103268,89.8887205
"L9980263",26.9455733,90.5166633
"L9982752",27.384716,89.446434
"L9982821",26.9604954,90.5603058
"L9982822",27.01693,90.599425
"L9982828",26.9594342,90.5563482
"L9982841",27.0069536,90.5966924
"L9984375",27.0873783,90.64125
"L8482656",26.8816363,90.4623901
"L9987871",26.8494867,90.9592283
"L9988769",26.8484484,91.2469117
"L9991725",26.8560617,91.0985967
"L9991766",27.53961,89.6286967
"L9991789",27.5353608,89.6394333
"L9991855",26.8569667,91.0985233
"L9992497",27.2288067,91.1975333
"L9992503",26.8437183,91.1971083
"L9993607",26.8434114,91.1981177
"L10358215",27.3087233,91.1410017
"L9996330",27.2971933,91.16828
"L9996357",27.508198,89.8896559
"L9997238",27.3110133,91.1552583
"L10000813",27.5659792,90.740967
"L10001170",27.3334183,91.10642
"L10001224",27.3636933,91.030465
"L10001585",27.507373,89.544727
"L10001588",27.520622,89.526013
"L10001594",27.531358,89.519271
"L10001599",27.548319,89.496237
"L10001601",27.525742,89.495261
"L10001605",27.502144,89.500255
"L10001607",27.500572,89.498313
"L10001611",27.440229,89.480802
"L10001831",27.507258,89.544849
"L10005773",27.4531983,89.66752
"L10005956",27.6118741,91.4946585
"L10006148",27.6387423,89.8653108
"L10006165",27.4198133,90.9541917
"L10006403",27.484643,89.589791
"L10006409",27.489186,89.574637
"L10006412",27.507237,89.546029
"L10009139",27.469552,89.640204
"L10012074",27.2771498,91.238857
"L10012151",27.581131,89.854659
"L10013228",27.4888933,89.7423667
"L10013233",27.47921,89.5971067
"L10015745",26.8598077,90.4944352
"L10015802",26.872646,90.4875428
"L10015911",27.454785,89.6564283
"L10016212",26.9554906,90.5381453
"L10019336",27.4825069,89.9019539
"L10019387",27.5181892,89.8660082
