"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff"
"Small Niltava",2,2417,2417,2417,1767.8,1757,1794,649.2,623,660
"Black-hooded Oriole",0,713.2,666,752,666,656,666,47.2499999999999,0,86
"Stork-billed Kingfisher",0,602,602,729.6,627,602,666,-12.8,-64,108.1325
"Jungle Owlet",0,714.674999999999,666,856.825,704.3,655.79,827,2.64999999999969,-150.09125,169.4375
"Rufous-bellied Woodpecker",2,2738,2688.115,2738,2486.25,2417,2492.25,249.2,203.83625,316.73
"Blue-bearded Bee-eater",0,827,757.145,875.2025,772.325,666,861,48.8500000000001,-76.3137500000001,187.515
"Changeable Hawk-Eagle",0,1179,666,1288.8,666,617.4,731.2,511.499999999999,-25.1899999999999,634.825
"Himalayan Flameback",0,691,660.225,753.3025,711.45,649.6925,855.6,-12,-160.2225,87.0049999999999
"Scarlet Minivet",2,2446.025,2159.91625,2500.2,1926.5,1870,2037.6,515.950000000001,209.4725,624.8
"Lineated Barbet",0,827,737.78375,867,710.15,666,842.91375,89,-48.7849999999999,195
"Green-tailed Sunbird",2,2679.5,2660,2738,2417,2220.925,2417,270.299999999999,243,465.2325
"Oriental Pied-Hornbill",0,827,827,827,827,827,861,0,-34,7.95749999999976
"Black-crested Bulbul",0,861,658.8675,927.5,841.9,684.135,862.4025,12.3250000000002,-174.28625,187.6325
"Maroon Oriole",0,2417,2417,2417,2417,2417,2417,0,0,0
"Velvet-fronted Nuthatch",2,874.3,752,955.6,719.7,666,811.425,150.5,4.49999999999994,261.7
"Black-faced Warbler",0,2417,2417,2417,2417,2417,2417,0,0,0
"Red-whiskered Bulbul",0,817.35,780,827,827,791,827,-5.95000000000016,-47,32.7100000000005
"Greater Yellownape",0,2100,2049,2182.5475,2077.05,2035,2116.75,19.25,-44.26,112.0575
"Ashy Bulbul",0,2039,1427.75,2120.8,1485.3,1367.7,1776,517,-128.730000000001,733.035
"Blue-winged Minla",0,2117.5,2073,2179.03625,2115,2071.49,2174,-6.50000000000023,-85.51,82.1674999999996
"Mountain Bulbul",0,2121.45,2053.2,2176.35,2100,1980.08625,2112,33.825,-51.75,160.7525
"Bronzed Drongo",0,2093,2049,2261.24375,2036.6,1856.2275,2069.43,72.9750000000003,-2.43000000000008,282.908749999999
"Streak-breasted Scimitar-Babbler",0,2417,2417,2417,2417,2417,2417,0,0,0
