"group.id","LOCALITY.ID","LATITUDE","LONGITUDE"
"S112085843","L19447861",27.4435792,89.6408625
"S112089661","L19448665",26.852985,90.205765
"S112168914","L19467389",27.5467189,89.8691284
"S112175521","L19418817",26.846945,90.2085833
"S112176971","L19469224",27.4316928,89.4123478
"S112179928","L19469956",26.8499925,90.20487
"S112267111","L19490236",26.8463467,90.2086175
"S112282614","L19493973",26.9254222,91.1778341
"S112285567","L19494609",26.9193762,90.503867
"S112301090","L19414833",27.4347974,89.6794147
"S112319887","L19502089",27.4924647,89.641911
"S112347204","L19508110",26.8451375,90.1999758
"S112349300","L19508521",26.8453275,90.202605
"S112350758","L19508830",26.8442958,90.2073958
"S112361456","L19511067",27.3355904,91.5672673
"S112362775","L19182539",27.4927948,89.6423268
"S112498579","L19541044",27.22167,90.628706
"S112505578","L19542605",27.3613245,91.668325
"S112565502","L19555845",27.3926565,89.6625835
"S112565527","L19555852",27.5355203,89.6688156
"S112565543","L19555854",27.4041687,89.4184034
"S112568077","L19556384",26.8438817,90.2055292
"S112569047","L19556449",27.499294,89.7182668
"S112573018","L13930015",27.436802,89.5357941
"S112581922","L19559000",26.919203,90.5035619
"S112664957","L19576527",27.5378582,89.6392687
"S112738386","L19594777",27.489077,89.899525
"S112747869","L18545092",27.5752801,91.4865714
"S112828623","L16946164",27.3177832,89.5833477
"S112829326","L16904718",27.3054537,89.6076877
"S112842589","L19619198",26.7544833,90.1134725
"S112842675","L19619221",26.7537542,90.1055325
"S112907907","L19246702",27.4927425,89.6425916
"S112907970","L15695681",27.4911918,89.6455053
"S112909722","L19634352",27.2992499,91.1511039
"S112912232","L19634890",27.409102,89.617646
"S112968090","L15202121",27.4924677,89.6417119
"S112969404","L17147022",27.4361657,89.5364587
"S112977672","L10852044",27.2716196,91.1512858
"S112977949","L11062823",27.2695815,91.153066
"S113003974","L19064585",27.5386898,89.6409816
"S113004246","L19656177",27.5376977,89.6400087
"S113043041","L19665193",26.8426561,90.2105206
"S113044915","L19665536",26.8418742,90.201845
"S113101288","L19678463",27.4402667,89.6948583
"S113101349","L16131362",27.5931773,89.6390175
"S113158306","L19691937",26.8470008,90.20853
"S113169552","L19694792",26.9153358,90.5045838
"S113172580","L19695474",27.5376495,89.6389861
"S113241411","L19713260",27.4835634,89.7634271
"S113241653","L19490236",26.8463467,90.2086175
"S113318660","L19691937",26.8470008,90.20853
"S113322083","L19733025",27.5441336,90.7227853
"S113338152","L19736631",27.4146802,89.7261884
"S113338953","L19736815",26.9194048,90.5035814
"S113340603","L19737098",27.4156814,89.6962143
"S113402365","L19751596",27.5452299,90.7216611
"S113415815","L16879123",26.8576258,90.4935517
"S113498193","L19767615",27.477664,89.6322981
"S113528757","L19733025",27.5441336,90.7227853
"S113582875","L19784119",27.5456889,90.7232714
"S113583536","L19556384",26.8438817,90.2055292
"S113583872","L19508830",26.8442958,90.2073958
"S113586689","L19784829",26.8005325,90.18247
"S113654587","L19800703",27.5456318,90.7236969
"S113721922","L19816711",27.5444766,90.1300344
"S114006121","L19182539",27.4927948,89.6423268
"S114009626","L19886087",27.4707674,89.7158032
"S114075410","L13359225",26.8599933,90.4918692
"S114078876","L13694025",27.4929396,89.6422502
"S114127620","L15262353",27.430169,89.40756
"S114132413","L19914086",27.4926994,89.6422744
"S114190099","L19927520",26.8485683,90.20754
"S114193416","L19928350",26.851725,90.2045992
"S114196468","L19928350",26.851725,90.2045992
"S114270144","L19508521",26.8453275,90.202605
"S114283899","L16879123",26.8576258,90.4935517
"S114287134","L19951775",27.3404572,89.5870897
"S114290316","L19952484",27.398382,90.4904264
"S114362046","L19914086",27.4926994,89.6422744
"S114365492","L15315784",27.4390532,89.6602842
"S114366155","L2401611",27.2521116,91.1506462
"S114367963","L17561330",27.3055987,89.567924
"S114369488","L19972149",27.3963638,90.4963206
"S114441984","L19989773",27.4302793,89.5470993
"S114573669","L20020042",27.6246456,89.7993983
"S114574985","L19182539",27.4927948,89.6423268
"S114576889","L20020042",27.6246456,89.7993983
"S114620830","L20031854",27.3356019,91.5454737
"S114760679","L20065959",27.429974,89.407763
"S114764659","L20066967",27.3985212,90.4904419
"S114839722","L20084922",27.508878,89.7152631
"S114957355","L16879123",26.8576258,90.4935517
"S115017548","L19182539",27.4927948,89.6423268
"S115148443","L16952790",27.3047083,89.608605
"S115227283","L16879123",26.8576258,90.4935517
"S115294221","L20189830",27.4141677,89.7311478
"S115294339","L16957954",27.492766,89.6424133
"S115299449","L20191034",27.3976233,90.4929828
"S115458510","L20226082",27.537921,89.6399852
"S115514964","L17016169",27.3097207,89.5648907
"S115542037","L13946063",27.1109491,90.1237759
"S115582634","L20254952",27.4138581,89.6201395
"S115641075","L16879123",26.8576258,90.4935517
"S115652063","L20270896",27.4892405,90.5202768
"S115660388","L20273381",27.6579826,89.8905932
"S115714158","L20286228",27.3948709,90.5026124
"S115714327","L3582108",27.594353,89.629967
"S115716182","L16131245",27.4501712,89.5050144
"S115828849","L20311691",27.5421062,89.6264363
"S115829595","L20311826",27.3708384,89.5692537
"S115944607","L19948257",26.8455617,90.19623
"S116056614","L17884052",27.577422,91.4916097
"S116250709","L20405068",27.392668,90.49521
"S116530873","L20466602",27.3985833,90.4900137
"S116541242","L13946063",27.1109491,90.1237759
"S116542593","L20469138",27.3963263,90.4925791
"S116585391","L20478141",27.3974485,90.4925992
"S116652378","L20491425",27.395599,90.4974778
"S116694664","L16952790",27.3047083,89.608605
"S116755508","L940785",27.4818807,89.6144271
"S116755817","L940785",27.4818807,89.6144271
"S116763563","L17010871",27.4364573,89.5360066
"S116823018","L16879123",26.8576258,90.4935517
"S116823038","L940684",27.3697093,89.3466568
"S116823174","L20528031",27.4919608,89.7469683
"S117016227","L20570508",27.2682407,89.6998239
"S117016239","L16980383",27.3073875,89.6379784
"S117021530","L20571596",27.3960408,90.5033998
"S117023301","L20571986",27.3970728,90.4960998
"S117126497","L20590582",27.2569507,89.67109
"S117126508","L20590584",27.291953,89.7273882
"S117185524","L20600962",27.5409592,89.6429132
"S117240482","L16879123",26.8576258,90.4935517
"S117246284","L20612561",27.4476759,90.2282666
"S117312966","L19003497",27.8214792,89.7191085
"S117476381","L19338990",26.8836631,90.5320131
"S117515622","L19185596",26.915453,90.5333481
"S117561435","L19185596",26.915453,90.5333481
"S117616495","L16879123",26.8576258,90.4935517
"S117622147","L20685043",27.3927275,90.5038375
"S117622323","L20685080",27.3990834,90.4934306
"S117793125","L20716898",27.541027,89.625565
"S117841027","L20725405",27.4257862,89.5596803
"S117841032","L20725406",27.523288,89.7785358
"S117986974","L20750569",27.5815627,89.6713298
"S117986982","L20750570",27.5892988,89.6513651
"S117986992","L20750572",27.5980944,89.6467293
"S117987007","L20750576",27.6070285,89.6664943
"S117987017","L20750579",27.614012,89.6420161
"S118415001","L20831670",27.5939101,89.6380731
"S118415010","L18932668",27.2919613,89.6496987
"S118415026","L20831676",27.4071087,89.6490209
"S20530908","L3159437",27.4284614,89.4204712
"S20531106","L3159437",27.4284614,89.4204712
"S20531258","L3159437",27.4284614,89.4204712
"S20546149","L1143204",27.50664,89.75301
"S20546390","L3162267",27.497236,89.757598
"S20553232","L3163147",27.6457239,89.7757325
"S20553457","L3163141",27.5883996,89.8602355
"S20557815","L941029",27.4697444,90.1711464
"S20558580","L1139759",27.5014198,90.5062079
"S20590762","L3166498",27.1443953,90.6914949
"S20601053","L3166498",27.1443953,90.6914949
"S20601595","L3169178",27.5152048,90.5887985
"S20601760","L1140711",27.5503616,90.7571554
"S20611040","L1140751",27.32293,91.13053
"S20611203","L1140751",27.32293,91.13053
"S20611256","L1140769",27.29278,91.14751
"S20611308","L1140751",27.32293,91.13053
"S20619806","L1140751",27.32293,91.13053
"S20620337","L1140732",27.3467432,91.0315812
"S20620356","L1140732",27.3467432,91.0315812
"S20620841","L1139752",27.5371,90.20208
"S21574884","L3319438",27.4795557,89.6208751
"S21574891","L3319438",27.4795557,89.6208751
"S21626073","L3331004",27.6007078,89.8541039
"S22089034","L3442583",26.7962634,91.504097
"S22089086","L3442594",26.817943,91.492424
"S22124214","L3448324",26.8406141,91.4797211
"S22124419","L3448361",26.8600647,91.4718246
"S22137962","L3450304",26.9921484,91.5212631
"S22138014","L3450314",27.2089918,91.5997124
"S22138033","L3450319",27.232042,91.5978241
"S22141671","L3450743",27.3370049,91.546154
"S22141825","L3450762",27.4391264,91.5713882
"S22141960","L3450775",27.4668505,91.5552521
"S22142350","L3450843",27.5736831,91.5008354
"S22142404","L3450859",27.611185,91.5011358
"S22153657","L3452391",27.6491682,91.4587784
"S22153693","L3452402",27.6132765,91.4932823
"S22159378","L3453308",27.2968927,91.3564682
"S22178438","L3566174",27.3907067,90.9828901
"S22178568","L1140711",27.5503616,90.7571554
"S22178612","L2188547",27.4891365,89.3579864
"S22178624","L3456490",27.4286137,89.4157505
"S22835478","L3454285",27.3367,91.0941696
"S22835646","L3560350",27.3472213,91.1158848
"S22835682","L3560355",27.3372337,91.125412
"S22845209","L3560342",27.3355944,91.1082029
"S22845302","L3560350",27.3472213,91.1158848
"S22845554","L3560350",27.3472213,91.1158848
"S22845652","L3561564",27.3454678,91.1212921
"S22845709","L3560355",27.3372337,91.125412
"S22845745","L3561252",27.3351751,91.1327076
"S22876804","L3565697",27.3244905,91.0875714
"S22876870","L3565703",27.3323158,91.0439157
"S22876907","L3565707",27.3640687,91.0302687
"S22877123","L3565739",27.3841145,91.0166645
"S22880959","L3566236",27.4948722,90.9102774
"S23494730","L1139759",27.5014198,90.5062079
"S23494939","L3650638",27.4864208,90.5000067
"S23502339","L1140711",27.5503616,90.7571554
"S23564406","L3661822",27.2792723,90.6254053
"S23564543","L3661826",27.2270812,90.6545019
"S23662789","L3667915",27.2115107,90.7106352
"S23690429","L3681821",27.1950219,90.7060003
"S23707404","L3684705",27.0250304,90.8265924
"S23732280","L3684705",27.0250304,90.8265924
"S23763723","L3694368",26.8949755,90.50035
"S23796787","L3700052",26.8808134,90.4606962
"S23796797","L3694368",26.8949755,90.50035
"S23796860","L3700073",26.8680278,90.4865313
"S23796939","L3700052",26.8808134,90.4606962
"S23852810","L3711041",26.8981139,90.2161646
"S23852924","L1143204",27.50664,89.75301
"S23916036","L3723267",27.5413335,89.6478796
"S23944951","L3728581",27.433473,89.410292
"S23961535","L941012",27.4890096,89.7562838
"S26108197","L4043165",26.87188,91.4802
"S26236097","L2396212",26.8775891,91.4786053
"S26468895","L2396212",26.8775891,91.4786053
"S26570539","L4043165",26.87188,91.4802
"S26602913","L4025480",26.8594381,91.4661598
"S26629078","L4122041",27.420495,89.6327177
"S26629105","L940776",27.4366126,89.6519566
"S26629118","L3319438",27.4795557,89.6208751
"S26663536","L3333769",27.5945656,89.6298766
"S26663587","L3319438",27.4795557,89.6208751
"S26785026","L4142467",27.5494069,89.8737478
"S26853563","L3333769",27.5945656,89.6298766
"S26853566","L3319438",27.4795557,89.6208751
"S26853635","L3965931",27.48344,89.62196
"S26853666","L4152674",27.5778079,89.8657646
"S26853770","L3319438",27.4795557,89.6208751
"S26853877","L4152686",27.4844563,89.6230338
"S26853929","L4152686",27.4844563,89.6230338
"S26853961","L2188547",27.4891365,89.3579864
"S26853962","L2188547",27.4891365,89.3579864
"S26853995","L4152674",27.5778079,89.8657646
"S26868201","L2870127",26.8600851,91.472168
"S26872110","L4025480",26.8594381,91.4661598
"S26873508","L2396212",26.8775891,91.4786053
"S27065383","L4117104",26.8658597,91.4784447
"S27130874","L4043165",26.87188,91.4802
"S27133077","L4193000",26.9055666,92.1102762
"S27133314","L4193000",26.9055666,92.1102762
"S27133378","L4193000",26.9055666,92.1102762
"S27133511","L4193000",26.9055666,92.1102762
"S27150170","L3319438",27.4795557,89.6208751
"S27184246","L4043165",26.87188,91.4802
"S27198389","L3319438",27.4795557,89.6208751
"S27199971","L4117104",26.8658597,91.4784447
"S27199975","L4025480",26.8594381,91.4661598
"S27215406","L4117104",26.8658597,91.4784447
"S27244899","L3319438",27.4795557,89.6208751
"S27244901","L3319438",27.4795557,89.6208751
"S27244903","L3319438",27.4795557,89.6208751
"S27274457","L4043165",26.87188,91.4802
"S27289830","L3319438",27.4795557,89.6208751
"S27438581","L4237390",27.514723,89.859105
"S27440723","L4025480",26.8594381,91.4661598
"S27476136","L4025480",26.8594381,91.4661598
"S27510881","L4258297",27.386831,89.396999
"S27511217","L4258368",27.497669,89.895854
"S27520276","L4260327",26.71879,89.8389924
"S27522551","L4260327",26.71879,89.8389924
"S27566240","L4248312",27.5184469,89.8645538
"S27573282","L4248312",27.5184469,89.8645538
"S27618349","L4276803",26.7155922,89.851919
"S27641355","L4043165",26.87188,91.4802
"S27723312","L4295151",26.8715497,90.4853725
"S27774516","L4303721",27.4383646,89.4022751
"S27792212","L4306177",27.3745252,89.3203712
"S28992590","L3760806",27.5819111,89.8638568
"S28993165","L4498645",27.427066,89.408823
"S28993254","L4498270",27.4292483,89.4073391
"S28993257","L4498632",27.377134,89.332311
"S28993258","L4498616",27.427066,89.408823
"S29084690","L4511626",27.4990556,89.8770624
"S29320699","L4550881",27.621819,89.829792
"S29320786","L4550899",27.629785,89.81996
"S29320988","L4550936",27.632703,89.809098
"S29320997","L4550940",27.641015,89.791092
"S29321015","L4550944",27.668337,89.778755
"S29321023","L4550946",27.694806,89.769754
"S29367254","L4401047",26.7154649,89.8521845
"S29410574","L4563368",27.506228,89.853049
"S29410686","L4563380",27.511611,89.854134
"S29428624","L4565912",27.416571,89.651157
"S29428685","L4565917",27.431109,89.643944
"S29434018","L4566723",27.5100642,89.8885741
"S29434044","L3584002",27.4240173,89.3698153
"S29434087","L3584002",27.4240173,89.3698153
"S29552402","L4584109",27.515417,89.863644
"S29619865","L4593099",27.514783,89.859316
"S29625822","L4594066",27.188938,90.532696
"S29627312","L4594457",27.515698,89.863924
"S29627344","L4594466",27.607376,89.870753
"S29627363","L4594471",27.577872,89.870437
"S29627429","L4594485",27.700777,89.768547
"S29627492","L4594506",27.723276,89.756388
"S29628202","L4594700",27.6730496,91.1847914
"S29629636","L4594930",27.625487,89.7916
"S29629638","L4594915",27.667899,89.775399
"S29629707","L4594943",27.517898,89.865463
"S29629755","L4594951",27.629504,89.820063
"S29629917","L4594994",27.641085,89.790986
"S29634876","L4596134",26.8772211,90.4792813
"S29634996","L4241658",27.5171844,89.8656562
"S29635141","L4268199",27.5166945,89.8797784
"S29675244","L4603786",27.5314116,89.6487379
"S29675531","L940776",27.4366126,89.6519566
"S29675858","L4603721",27.4862685,89.6118307
"S29721333","L3319438",27.4795557,89.6208751
"S29723010","L4610917",27.471365,89.6383441
"S29766439","L4617371",27.511205,89.888221
"S29787133","L3319438",27.4795557,89.6208751
"S29787574","L3319438",27.4795557,89.6208751
"S29808416","L3949972",27.51211,89.87258
"S29808434","L941029",27.4697444,90.1711464
"S29808450","L4624088",27.4840617,90.1651371
"S29810224","L4624421",27.393269,89.344192
"S29828577","L4627543",27.4108667,89.4210707
"S29829235","L4627672",27.4052266,89.4209661
"S29853261","L3319438",27.4795557,89.6208751
"S29897608","L4638667",27.542415,89.828774
"S29916885","L941029",27.4697444,90.1711464
"S29917214","L4641576",27.4933215,89.8998531
"S29949836","L4610917",27.471365,89.6383441
"S29949986","L1143204",27.50664,89.75301
"S30115510","L1143204",27.50664,89.75301
"S30118620","L4680098",27.51298,89.854907
"S30159261","L3319438",27.4795557,89.6208751
"S30172924","L3319438",27.4795557,89.6208751
"S30191116","L4694493",27.076411,90.073265
"S30192067","L4258297",27.386831,89.396999
"S30192400","L4694764",27.499944,89.75502
"S30192441","L4694770",27.505629,89.752646
"S30225125","L4237390",27.514723,89.859105
"S30236408","L4703671",27.0751815,90.0755387
"S30236674","L4341514",27.512176,89.853774
"S30338354","L3319438",27.4795557,89.6208751
"S30379638","L3319438",27.4795557,89.6208751
"S30480588","L4750846",26.997412,90.124084
"S30492123","L4753049",26.9997,90.125634
"S30505297","L4755690",27.024771,90.123073
"S30542920","L4750218",27.5057592,90.7847929
"S30554685","L4764584",27.4586254,89.9058008
"S30592703","L4769988",26.989912,90.126522
"S30592705","L4769991",26.991427,90.128008
"S30592807","L4770042",27.007371,90.079572
"S30593874","L1143204",27.50664,89.75301
"S30622928","L4270670",26.7151093,89.8521219
"S30655126","L4780571",26.991439,90.127884
"S31021069","L4844948",27.5045697,89.8757654
"S31032931","L4846853",27.5042556,89.8771173
"S31033970","L4847028",27.5146564,89.8665708
"S31037091","L4847532",27.509738,89.864156
"S31128051","L4862342",27.529487,89.875843
"S31207084","L4873855",27.507553,89.889708
"S31307246","L4881575",27.476862,89.639453
"S32871995","L5126132",27.621582,89.831173
"S32916087","L940776",27.4366126,89.6519566
"S32960238","L1143204",27.50664,89.75301
"S32977184","L4240505",27.5162645,89.8634434
"S33176857","L5174394",26.8641914,89.3893797
"S33177110","L5174430",26.8663018,89.3735352
"S33203188","L5178944",26.8781445,90.4870325
"S33223441","L5182347",26.8765207,90.4838709
"S33242791","L5185928",26.8586655,90.493906
"S33333346","L5202358",26.8587265,90.4940062
"S33333490","L5202388",26.9650218,89.5279725
"S33333732","L5202440",26.878584,90.4795602
"S33401976","L5214954",27.4281251,89.4069713
"S33401998","L5214963",27.430918,89.4031484
"S33480741","L5227634",27.3854785,89.3928288
"S33501247","L5231010",27.0051493,90.1240632
"S33530116","L5235617",26.8765846,90.4837587
"S33530215","L5235634",26.8815756,90.479287
"S33530314","L5235651",26.871981,90.4863685
"S33530387","L5235663",26.9489067,90.5198215
"S33556718","L5240005",26.9701988,90.5500936
"S33556728","L5240008",26.8764714,90.4839923
"S33577643","L5243178",26.871981,90.4863685
"S33595449","L5067918",26.8742,90.482788
"S33614331","L5248755",26.9325293,90.508169
"S33633705","L5081628",26.8594,90.4944
"S33674646","L5240008",26.8764714,90.4839923
"S33720169","L5267287",26.8642647,89.3845274
"S33739429","L5270391",27.4644135,90.1819181
"S33754233","L5272859",26.8781728,89.3771921
"S33776961","L5276496",26.8481846,89.4134871
"S33776997","L5276505",26.8355376,89.4623106
"S33798076","L5279837",27.4461342,90.4356766
"S33798077","L5279838",27.4644135,90.1819181
"S33798078","L5279839",27.571743,90.2086115
"S33799161","L5270478",27.4461342,90.4356766
"S33799162","L5270467",27.571743,90.2086115
"S33799163","L5270466",27.4644135,90.1819181
"S33799309","L5270468",27.5670258,90.2015305
"S33819051","L5283590",27.4139867,89.4082785
"S33851046","L5287321",27.4440464,89.3781838
"S33851082","L5287328",27.475213,89.3453714
"S33851152","L5287342",27.3633728,89.4625484
"S34103864","L5394450",27.52174,89.884403
"S34142606","L5400633",27.5166501,89.7622526
"S34142621","L4905613",27.545945,90.718638
"S34196931","L4905613",27.545945,90.718638
"S34275809","L5421856",27.519853,89.871437
"S34275844","L5421865",27.577343,89.87049
"S34290946","L5424269",27.54355,89.832708
"S34290964","L5424279",27.606461,89.85244
"S34314863","L5428693",27.4762325,89.4282818
"S34338352","L5432547",27.1833941,90.5382321
"S34338491","L5432574",27.1811242,90.5370971
"S34339237","L5432700",27.1801219,90.5230283
"S34339261","L5432700",27.1801219,90.5230283
"S34379316","L4887066",27.4298999,89.4222164
"S34398115","L5444273",27.2133034,91.2067591
"S34416449","L5447895",27.4199774,89.6290733
"S34416583","L5447930",27.506354,89.888272
"S34421133","L4241658",27.5171844,89.8656562
"S34422939","L1143204",27.50664,89.75301
"S34424509","L5450234",27.0179225,90.1221159
"S34442566","L5454475",26.9188365,89.5291919
"S34444871","L5455002",27.589883,89.638237
"S34446440","L5455287",27.592759,89.639882
"S34446569","L5455320",27.468703,89.636753
"S34448072","L5455565",26.7149854,89.8519635
"S34454280","L5441782",27.47437,89.64023
"S34484966","L5465314",26.9232083,89.521919
"S34493049","L5466948",26.8459461,90.2063745
"S34504646","L5470349",27.512245,89.820823
"S34506252","L5470734",27.513586,89.855333
"S34543107","L4401047",26.7154649,89.8521845
"S34550922","L5455565",26.7149854,89.8519635
"S34553328","L4258368",27.497669,89.895854
"S34554713","L5465314",26.9232083,89.521919
"S34559941","L1139779",27.1728265,90.6986833
"S34611041","L5493121",26.811915,91.497554
"S34635404","L941012",27.4890096,89.7562838
"S34635934","L5496898",27.4746422,90.3491271
"S34637888","L941029",27.4697444,90.1711464
"S34637896","L1139752",27.5371,90.20208
"S34642148","L5465314",26.9232083,89.521919
"S34643277","L5455565",26.7149854,89.8519635
"S34643450","L5497889",26.8644291,89.389025
"S34663250","L5497889",26.8644291,89.389025
"S34663894","L5465314",26.9232083,89.521919
"S34747794","L3319438",27.4795557,89.6208751
"S34748053","L4905613",27.545945,90.718638
"S34748266","L4905613",27.545945,90.718638
"S34774309","L5509914",27.583421,89.861827
"S34779338","L5465314",26.9232083,89.521919
"S34782825","L5511463",27.507423,89.752376
"S34836118","L5520229",27.359893,89.484678
"S34836142","L5465314",26.9232083,89.521919
"S34861953","L1140729",27.40201,90.99627
"S35032176","L940803",27.5485352,89.6530294
"S35036983","L5551376",27.567324,90.744879
"S35037243","L5551418",27.286437,91.205026
"S35037251","L5551421",27.271071,91.193387
"S35037258","L5551424",27.279834,91.146925
"S35037400","L5551456",27.317879,91.131631
"S35037412","L5551458",27.309689,91.158226
"S35037455","L5551467",27.316686,91.075362
"S35037469","L5551476",27.320993,91.054088
"S35037600","L5551520",27.564895,90.7458
"S36278692","L5749281",27.5111,89.7483
"S36278695","L5749282",27.52459,90.172598
"S36278696","L5749281",27.5111,89.7483
"S36278697","L5749281",27.5111,89.7483
"S36278698","L5749281",27.5111,89.7483
"S36278699","L5749281",27.5111,89.7483
"S36278700","L5749281",27.5111,89.7483
"S36278701","L5749281",27.5111,89.7483
"S36278702","L5749281",27.5111,89.7483
"S36278703","L5749282",27.52459,90.172598
"S36278990","L941029",27.4697444,90.1711464
"S36278991","L1139752",27.5371,90.20208
"S36278994","L3760806",27.5819111,89.8638568
"S36278996","L940776",27.4366126,89.6519566
"S36309814","L5754106",27.4426875,89.3785375
"S36483818","L941012",27.4890096,89.7562838
"S36486901","L5776857",27.487733,89.752999
"S36487026","L5776878",27.511181,89.887934
"S36498225","L5677482",27.45142,89.659712
"S36555251","L5787141",27.5381347,89.6390806
"S36584859","L941012",27.4890096,89.7562838
"S36609505","L5796268",26.8873813,89.4350819
"S36624658","L5798838",26.9538347,90.1046212
"S36639840","L5801306",27.522468,89.750323
"S36650149","L5770142",27.509122,89.884966
"S36654899","L5803481",27.744171,89.734336
"S36703645","L5810748",27.5374853,89.6402673
"S36771420","L5821000",27.498375,89.89656
"S36772110","L5821083",27.4802531,89.6082902
"S36772577","L5821210",26.9524214,90.1362415
"S36773353","L5821321",26.9521383,90.1380967
"S36779818","L5822392",27.5250181,89.8620915
"S36785846","L5823881",27.0028864,90.1301512
"S36787907","L4905613",27.545945,90.718638
"S36788360","L1140711",27.5503616,90.7571554
"S36789365","L5824599",27.7170413,89.7613049
"S36790036","L4602559",27.0082173,90.1258066
"S36796025","L5826187",27.543655,89.86687
"S36823768","L5831724",27.520314,89.886345
"S36823903","L5831750",27.545139,89.868033
"S36824791","L5831929",27.4862283,89.9013995
"S36826748","L5832340",27.490076,89.8988015
"S36864227","L5810017",27.4906276,89.8968369
"S36866531","L5838815",27.5852469,89.8635507
"S36874402","L5840042",27.512942,89.883715
"S36898191","L5843944",27.4667109,89.6375798
"S36900361","L5844419",27.5082354,89.8851703
"S36931996","L5849275",27.34514,89.902922
"S36932146","L5849298",27.354107,89.898193
"S36951756","L5810017",27.4906276,89.8968369
"S37021299","L4905613",27.545945,90.718638
"S37057464","L5870492",27.446109,90.175341
"S37082804","L5874749",27.44089,90.172932
"S37103788","L5878247",27.440463,89.400435
"S37128655","L5882190",27.44156,90.177463
"S37131425","L5882691",27.469706,89.637584
"S37173917","L5890663",27.446113,90.148122
"S37173954","L5890674",27.460874,90.452198
"S37174441","L5890757",26.864442,89.381059
"S37196703","L5895419",27.65411,89.8671341
"S37197658","L5890757",26.864442,89.381059
"S37206143","L5897487",26.83265,89.472101
"S37227521","L5897487",26.83265,89.472101
"S37232106","L5902490",27.532422,90.208841
"S37232950","L5902663",27.550892,90.160367
"S37233065","L5902672",27.480681,90.163943
"S37257555","L5906732",26.887686,89.536815
"S37282473","L940684",27.3697093,89.3466568
"S37424238","L5847740",27.497433,89.893949
"S37437994","L941012",27.4890096,89.7562838
"S37441879","L5943460",27.5138151,89.7483166
"S37596098","L5847740",27.497433,89.893949
"S37618157","L5980744",27.4193191,89.4009018
"S37639962","L5985120",27.49276,89.745784
"S37639985","L5985127",27.497285,89.757408
"S37640244","L3760806",27.5819111,89.8638568
"S37689018","L5995914",27.544121,90.172044
"S37689249","L1140732",27.3467432,91.0315812
"S37716740","L5985127",27.497285,89.757408
"S37716747","L6000797",27.447853,89.483172
"S37716759","L6000800",27.439979,89.53121
"S37733823","L940803",27.5485352,89.6530294
"S37733856","L6004221",27.568075,89.637036
"S37736638","L6000335",27.345316,89.90672
"S37748896","L6007408",27.403836,90.988144
"S37749877","L1143204",27.50664,89.75301
"S37820783","L6023342",26.9788921,89.5827341
"S37841430","L6027676",27.556156,89.923119
"S37841521","L6027694",27.210661,90.051422
"S37841606","L6027704",26.998934,90.063361
"S37897833","L6038855",27.4244691,89.4135064
"S37897903","L1143204",27.50664,89.75301
"S37964942","L6052870",27.42014,89.885301
"S38075633","L6074964",27.077853,90.075349
"S38075704","L6074979",27.424646,89.887311
"S38128790","L6085665",26.967567,90.142699
"S38176293","L6094675",26.9637673,90.1439381
"S38176857","L6094849",26.991862,90.129252
"S38200219","L6094897",26.951576,90.106783
"S38229466","L5814009",27.4289518,89.4255942
"S38292209","L6118151",26.944121,90.123381
"S38471793","L6151075",27.50722,89.889637
"S38517336","L6159482",27.512401,89.884024
"S38553983","L6165956",27.5889745,89.8704278
"S38639100","L6181371",27.50663,89.888973
"S38639135","L6181378",27.502482,89.886459
"S38639163","L6181384",27.49647,89.895606
"S38779093","L6207093",27.506933,89.88889
"S38779120","L6207094",27.496861,89.894768
"S38779165","L6207093",27.506933,89.88889
"S38779183","L6207093",27.506933,89.88889
"S38811079","L6212363",27.521071,89.877478
"S38864056","L6221139",26.867826,90.485466
"S38883751","L6224163",26.860085,90.493423
"S38901841","L6227335",26.886873,90.474678
"S38954128","L6221139",26.867826,90.485466
"S40924479","L6334464",27.5062995,89.8868098
"S40984396","L6200523",27.506933,89.88889
"S41091045","L6563880",27.4274823,89.4069391
"S41119913","L6568785",27.0007109,90.0695624
"S41120065","L6334464",27.5062995,89.8868098
"S41319428","L6608135",26.8609186,89.3729438
"S41367621","L6617674",26.8638986,89.3858331
"S41367653","L6608144",26.8654493,89.3723715
"S41499262","L1140711",27.5503616,90.7571554
"S41598750","L6663052",26.8585689,90.4939083
"S41615035","L1140711",27.5503616,90.7571554
"S41618937","L6666609",27.0041833,90.1316901
"S41763264","L6691567",26.9913704,90.1292986
"S41763356","L6691567",26.9913704,90.1292986
"S41763385","L6691567",26.9913704,90.1292986
"S41763975","L6691567",26.9913704,90.1292986
"S41763984","L6691567",26.9913704,90.1292986
"S41763995","L6691567",26.9913704,90.1292986
"S41764006","L6691567",26.9913704,90.1292986
"S41768316","L6692544",26.9885871,90.1241967
"S41788897","L6696312",27.0191839,90.125879
"S41817643","L6701602",27.0041379,90.1289529
"S41837573","L5450234",27.0179225,90.1221159
"S41858662","L6708607",27.002662,90.1265663
"S41897712","L6716192",27.0045232,90.1320828
"S41922998","L6720551",27.1597007,90.6967179
"S41923086","L6720578",26.9448349,90.5247725
"S41955827","L6726058",27.0026927,90.130287
"S41983679","L6730376",27.002523,90.1331774
"S41984470","L6730592",26.8206928,91.4859451
"S42064169","L1140711",27.5503616,90.7571554
"S42065641","L6741012",27.0234427,90.1225699
"S42086014","L6749488",27.0253362,90.1229639
