"Species","Group","Median_S","LCI_S","UCI_S","Median_W","LCI_W","UCI_W","Median_diff","LCI_diff","UCI_diff","elev_roundS","elev_roundW","maxTemp_June_mean","minTemp_June_mean","maxTemp_June_ci","minTemp_June_ci","tempRange_June","maxTemp_Jan_mean","minTemp_Jan_mean","maxTemp_Jan_ci","minTemp_Jan_ci","tempRange_Jan","ThermalRegime","Species3","Tree.name","HWI","Diet"
"Rufous-winged Fulvetta",2,2151,2063,2303,1820,1739,1860,353.25,215.5,543,2200,1800,25.7851999250866,13.0330040265943,0.0528940719782139,0.0341782841058608,12.7521958984924,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,30.5969116367983,"Alcippe castaneceps","Alcippe_castaneceps",14.43226218,"invertebrates"
"White-browed Fulvetta",1,2729,2704.5,2763,2812,2768,2856,-80,-131,-26,2700,2800,20.3570086376724,8.41056220639491,0.0516831762524629,0.0341503979735411,11.9464464312775,-0.976010292114424,-12.4362872710761,0.047429006860939,0.0406443076490743,11.4602769789617,32.7932959087485,"Alcippe vinipectus","Alcippe_vinipectus",12.7028506,"invertebrates"
"Nepal Fulvetta",0,960,947,1040,940,848,1071,26,-111.025,134,1000,900,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,31.7414724325802,"Alcippe nipalensis","Alcippe_nipalensis",9.230127309,"invertebrates"
"Brown Parrotbill",0,2641,2558,2677,2606.5,2562,2677,2.5,-119,96.6999999999999,2600,2600,21.383918190096,9.28978777054003,0.0520531754042009,0.0337628496044515,12.0941304195559,0.701863136513273,-11.0015059186104,0.0453911024799525,0.036923162894389,11.7033690551236,32.3854241087064,"Paradoxornis unicolor","Paradoxornis_unicolor",8.592304287,"seeds"
"Indian White-eye",0,1021,961,1142,1074,993.5,1119,-50,-126,73,1000,1100,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,33.3370170105248,"Zosterops palpebrosus","Zosterops_palpebrosus",21.11433824,"omnivore"
"Rufous-vented Yuhina",2,3006,2860,3046,1739,1739,1947,1160,946,1307,3000,1700,17.9262008400153,6.22407789232532,0.04855407176133,0.0319759470867803,11.70212294769,8.11191963616373,-4.04807836473587,0.0448703514731545,0.0334114256335395,12.1599980008996,21.9742792047512,"Yuhina occipitalis","Yuhina_occipitalis",15.62917307,"invertebrates"
"Stripe-throated Yuhina",2,2533,2489.5,2653,1739,1739,1895,778,633,914,2500,1700,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,8.11191963616373,-4.04807836473587,0.0448703514731545,0.0334114256335395,12.1599980008996,26.4010864177913,"Yuhina gularis","Yuhina_gularis",18.54342757,"invertebrates"
"Whiskered Yuhina",2,2032,1979,2089,1538.5,1489.4875,1621,494.75,396,570.0375,2000,1500,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,30.1322225209004,"Yuhina flavicollis","Yuhina_flavicollis",16.47946843,"invertebrates"
"White-naped Yuhina",0,1273,1217,1377,1232,1132.7875,1305,41,-49,177.1625,1300,1200,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,12.1043963389552,-0.302781777046483,0.0414529140408808,0.0274151040609836,12.4071781160016,31.8615113882425,"Yuhina bakeri","Yuhina_bakeri",20.04312812,"invertebrates"
"Black-chinned Yuhina",0,1040,999,1283.5,1120,1069,1265,-73,-206.725,177,1000,1100,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,33.3370170105248,"Yuhina nigrimenta","Yuhina_nigrimenta",16.98040561,"omnivore"
"Striated Yuhina",2,784,712.3,876.5,716.5,600.95,752.5,95,11.5,200.5,800,700,34.8266481135088,22.767694694101,0.0371399753039667,0.0310862941515126,12.0589534194078,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,31.5308207256072,"Yuhina castaniceps","Yuhina_castaniceps",18.94747997,"invertebrates"
"Blue-winged Laughingthrush",2,2008.5,1936.5,2089,1461.5,1287,1607,546,367,745.2625,2000,1500,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,30.1322225209004,"Garrulax squamatus","Garrulax_squamatus",3.987252879,"omnivore"
"Chestnut-crowned Laughingthrush",2,2474,2438,2533,2388,2345,2438,86,20,161.025,2500,2400,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,31.8413247045568,"Garrulax erythrocephalus","Garrulax_erythrocephalus",3.950341178,"invertebrates"
"Striated Laughingthrush",0,1905.5,1744.5,1978,1777.5,1739,1867,106,-46.0375,214,1900,1800,27.3895571071811,15.1626063911116,0.0523529787822201,0.0377440440578373,12.2269507160695,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,32.2012688188928,"Garrulax striatus","Garrulax_striatus",9.883632758,"invertebrates"
"Rufous-necked Laughingthrush",1,557,515,595,815,701.05,973,-251.5,-398.9,-109.45,600,800,35.9098041195477,24.2701164512655,0.0234141803249473,0.0224606985928427,11.6396876682822,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,33.4496690768906,"Garrulax ruficollis","Garrulax_ruficollis",7.262023901,"invertebrates"
"Gray-sided Laughingthrush",0,2094.5,2045.525,2268.35,2051.75,2012.8625,2106.3625,29.5,-7.1875,224.3625,2100,2100,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,5.15347965287724,-7.19780520684135,0.0331857422927083,0.0282161834627527,12.3512848597186,34.3742691043895,"Garrulax caerulatus","Garrulax_caerulatus",3.281825537,"omnivore"
"Black-faced Laughingthrush",2,3353,3232.3625,3383,2860,2809,2915,467,323.9875,557,3400,2900,14.7514884824367,3.58425040177546,0.0402431213455166,0.0304509367668564,11.1672380806612,-1.69841018745551,-13.0699359329273,0.0473845567592365,0.0412422288976189,11.3715257454718,27.821424415364,"Garrulax affinis","Garrulax_affinis",6.885889356,"invertebrates"
"Jungle Babbler",1,138,124,139,250,236.4625,258,-113,-130.5125,-103.425,100,200,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,33.8963787278096,"Turdoides striata","Turdoides_striata",9.46000401,"omnivore"
"Lesser Necklaced Laughingthrush",0,844.5,641,948,833,647,948,-8,-244.15,250.6125,800,800,34.8266481135088,22.767694694101,0.0371399753039667,0.0310862941515126,12.0589534194078,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,32.3665130708517,"Garrulax monileger","Garrulax_monileger",9.49219237,"invertebrates"
"Bhutan Laughingthrush",2,2463,2282,2474,2010.5,1940.75,2114,421,217,524.125,2500,2000,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,28.5895028444951,"Garrulax imbricatus","Garrulax_imbricatus",5.279270706,"invertebrates"
"White-crested Laughingthrush",0,983.5,948,999,948,926.9,1020.5,16,-58,59,1000,900,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,31.7414724325802,"Garrulax leucolophus","Garrulax_leucolophus",5.692448289,"invertebrates"
"Spotted Laughingthrush",1,2708.5,2611,2744,2863,2751,2979,-154,-306.0375,-48.95,2700,2900,20.3570086376724,8.41056220639491,0.0516831762524629,0.0341503979735411,11.9464464312775,-1.69841018745551,-13.0699359329273,0.0473845567592365,0.0412422288976189,11.3715257454718,33.4269445705997,"Garrulax ocellatus","Garrulax_ocellatus",9.56223762,"omnivore"
"White-throated Laughingthrush",2,2558,2558,2584.5,2331,2117,2421.5,231.75,148.5,442.5375,2600,2300,21.383918190096,9.28978777054003,0.0520531754042009,0.0337628496044515,12.0941304195559,3.38556257632878,-8.70731694366272,0.040107514507065,0.0316603753488317,12.0928795199915,30.0912351337587,"Garrulax albogularis","Garrulax_albogularis",7.277778343,"invertebrates"
"Greater Necklaced Laughingthrush",1,549.5,549.5,549.5,824.25,730.4375,918.0625,-274.75,-368.5625,-180.9375,500,800,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,34.2610080025382,"Garrulax pectoralis","Garrulax_pectoralis",7.003501401,"invertebrates"
"Hoary-throated Barwing",1,2071.75,1974,2303,2438,2350.5,2556.875,-369,-531,-105.625,2100,2400,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,36.6647805490496,"Actinodura nipalensis","Actinodura_nipalensis",16.57097052,"invertebrates"
"Red-tailed Minla",2,2346.5,2209,2421,1492.5,1459,1665,843.25,660.975,935,2300,1500,24.9043593691924,12.2181118249881,0.0559759174159925,0.0358785609991816,12.6862475442043,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,27.4551932312426,"Minla ignotincta","Minla_ignotincta",15.57967108,"invertebrates"
"Chestnut-tailed Minla",2,2501,2438,2636,2253,2186,2377.5,249,85.9875,410.075,2500,2300,22.3530080530554,10.1359071530081,0.0538396112688407,0.0348385172889662,12.2171009000474,3.38556257632878,-8.70731694366272,0.040107514507065,0.0316603753488317,12.0928795199915,31.0603249967181,"Minla strigula","Minla_strigula",14.13029854,"invertebrates"
"Blue-winged Minla",2,1934,1827,1974,1377,1200,1402,557,446,727,1900,1400,27.3895571071811,15.1626063911116,0.0523529787822201,0.0377440440578373,12.2269507160695,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,29.5777744166825,"Minla cyanouroptera","Minla_cyanouroptera",9.945848157,"omnivore"
"Rusty-fronted Barwing",2,1739,1739,1837,1600.5,1445.8625,1739,146,12.5,334,1700,1600,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,31.6168258201454,"Actinodura egertoni","Actinodura_egertoni",10.8499953,"invertebrates"
"Red-billed Leiothrix",2,2102.5,2041.9875,2192,1832,1744.5,1867,268.75,192.4875,380.0375,2100,1800,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,31.9881756092599,"Leiothrix lutea","Leiothrix_lutea",12.74622441,"invertebrates"
"Silver-eared Mesia",2,1199,1075.5,1264,716,584.5,803,477,309,642.3,1200,700,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,28.8259177786965,"Leiothrix argentauris","Leiothrix_argentauris",13.5893452,"invertebrates"
"Red-faced Liocichla",1,1473,1435.25,1594,1645,1589.75,1683.5,-172,-222.5,-32.5,1500,1600,30.2992613069881,18.2310522976525,0.0487553613861931,0.0368041768314772,12.0682090093356,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,33.6717370846526,"Liocichla phoenicea","Liocichla_phoenicea",8.722640671,"omnivore"
"Long-tailed Sibia",2,977,960,1084,830,647,865,164,126.9625,372.9,1000,800,33.6397747326897,21.522339873352,0.0468641376355004,0.0379341933082276,12.1174348593377,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,31.1796396900326,"Heterophasia picaoides","Heterophasia_picaoides",20.70590688,"omnivore"
"Rufous Sibia",2,2332,2266.5,2438,2166,2046,2231.5,194,82,329,2300,2200,24.9043593691924,12.2181118249881,0.0559759174159925,0.0358785609991816,12.6862475442043,4.17222118175859,-8.01574117426725,0.0380559323250754,0.0304197356685805,12.1879623560258,32.9201005434596,"Heterophasia capistrata","Heterophasia_capistrata",16.87569208,"omnivore"
"Beautiful Sibia",2,2089,2015.5,2140,1739,1739,1739,350,276.5,401,2100,1700,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,8.11191963616373,-4.04807836473587,0.0448703514731545,0.0334114256335395,12.1599980008996,31.2245422622841,"Heterophasia pulchella","Heterophasia_pulchella",17.69217273,"invertebrates"
"Himalayan Cutia",2,1825.25,1739,1919.3625,1653.5,1626.5,1680.5,176,62.55,281.5875,1800,1700,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,8.11191963616373,-4.04807836473587,0.0448703514731545,0.0334114256335395,12.1599980008996,31.6893796660372,"Cutia nipalensis","Cutia_nipalensis",16.01515524,"invertebrates"
"Pin-striped Tit-Babbler",2,469,421.05,515,250,198.0375,324.5,211.5,121.025,283,500,200,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,29.3310648054651,"Macronous gularis","Macronous_gularis",9.263607251,"invertebrates"
"Rufous-capped Babbler",0,2011,1939.8875,2089,2040,1952,2081,-8,-112.5125,114,2000,2000,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,6.02349736303012,-6.23649479143965,0.0367805185372145,0.0295535215008276,12.2599921544698,33.8178834502899,"Stachyris ruficeps","Stachyris_ruficeps",9.846389316,"invertebrates"
"Golden Babbler",2,1273,1197,1441.125,934,596.75,1136.125,368,135.625,710.875,1300,900,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,29.6604273110865,"Stachyris chrysaea","Stachyris_chrysaea",9.875053518,"invertebrates"
"Rusty-cheeked Scimitar-Babbler",0,1343.75,1235.5,1458,1309,1268,1377.05,19,-98.5125,150.5125,1300,1300,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,32.5842162321983,"Pomatorhinus erythrogenys","Pomatorhinus_erythrogenys",5.504791561,"invertebrates"
"Streak-breasted Scimitar-Babbler",0,2390,2290,2463,2368,2321,2463,22,-83.5,111.0125,2400,2400,23.541152562936,11.1284561722778,0.0546705602225242,0.0352396776069264,12.4126963906582,2.48172277828329,-9.48831665150136,0.0425458519984202,0.0336241706500588,11.9700394297847,33.0294692144374,"Pomatorhinus ruficollis","Pomatorhinus_ruficollis",10.00654519,"invertebrates"
"Gray-throated Babbler",0,897.5,806,977.3,948,875,1067,-32,-165,62,900,900,34.4428358060341,22.2947674997511,0.04349096041162,0.0352590587250573,12.148068306283,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,32.5445335059246,"Stachyris nigriceps","Stachyris_nigriceps",9.579585304,"invertebrates"
"Pygmy Cupwing",2,2042,1953.6875,2104,833,833,833,1209,1120.6875,1271,2000,800,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,25.1212536161931,"Pnoepyga pusilla","Pnoepyga_pusilla",9.915926371,"invertebrates"
"Himalayan Prinia",1,1207,1198,1252.5,1288,1239,1352,-72,-152.225,-25.1000000000001,1200,1300,32.1217451665981,20.0951408885232,0.0473856533386101,0.0381315956449221,12.0266042780749,11.3993692406248,-1.02548662100232,0.0442932696457408,0.0313380092208575,12.4248558616272,33.1472317876004,"Prinia crinigera","Prinia_crinigera",10.87885935,"invertebrates"
"Common Tailorbird",1,514,489,522,767,656.5,815,-252,-309.5,-145.9375,500,800,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,34.2610080025382,"Orthotomus sutorius","Orthotomus_sutorius",10.61962388,"invertebrates"
"Red-vented Bulbul",1,656,618,700.5,883,847.9375,963,-237,-330,-157,700,900,35.4448782807973,23.5015047347256,0.0320636036519555,0.027804222601936,11.9433735460717,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,33.5465759806878,"Pycnonotus cafer","Pycnonotus_cafer",16.99361609,"omnivore"
"Himalayan Bulbul",2,1258,1099,1309,1059.25,948,1110,191,40.4875,321,1300,1100,31.558729611196,19.5627112797516,0.0478129138985327,0.0378145616164514,11.9960183314443,12.7043700124858,0.30275772216492,0.0426047238359255,0.028238190678185,12.4016122903208,31.2559718890311,"Pycnonotus leucogenys","Pycnonotus_leucogenys",14.63443237,"omnivore"
"Red-whiskered Bulbul",2,515,513,515,258,250,337,257,177,265,500,300,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,28.9488013314739,"Pycnonotus jocosus","Pycnonotus_jocosus",14.25432338,"omnivore"
"Striated Bulbul",0,1830,1739,1921.575,1773,1739,1982,34,-179.6,181,1800,1800,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,32.453013013013,"Pycnonotus striatus","Pycnonotus_striatus",22.25175857,"omnivore"
"Black-crested Bulbul",0,447,433,534,409,324,489,50,-49,194.5,400,400,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.863533328202,7.79342928981938,0.01547278140096,0.0118893628049454,14.0701040383826,29.6857431496305,"Pycnonotus melanicterus","Pycnonotus_melanicterus",11.70930131,"fruit"
"White-throated Bulbul",0,540,518.5,574,503,489,545,39.5,-8.025,88,500,500,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,20.9677051338306,7.01919591926283,0.0229869522087908,0.0174710463618794,13.9485092145678,29.7019471259325,"Alophoixus flaveolus","Alophoixus_flaveolus",16.53534699,"fruit"
"Mountain Bulbul",1,1473,1343,1561.5125,1604,1499.925,1739,-131.5,-308.075,-1.97500000000002,1500,1600,30.2992613069881,18.2310522976525,0.0487553613861931,0.0368041768314772,12.0682090093356,8.79992350841408,-3.37247577766446,0.0410408363124757,0.0302668088368569,12.1723992860785,33.6717370846526,"Hypsipetes mcclellandii","Hypsipetes_mcclellandii",18.08391102,"omnivore"
"Ashy Bulbul",1,677,618,705.5,865.5,802,948,-203.5,-318.5,-114.5375,700,900,35.4448782807973,23.5015047347256,0.0320636036519555,0.027804222601936,11.9433735460717,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,33.5465759806878,"Hemixos flavala","Hemixos_flavala",18.40568415,"omnivore"
"Black Bulbul",2,1549,1474,1591,1207,1105.5,1271,335,226.9875,460.0375,1500,1200,30.2992613069881,18.2310522976525,0.0487553613861931,0.0368041768314772,12.0682090093356,12.1043963389552,-0.302781777046483,0.0414529140408808,0.0274151040609836,12.4071781160016,30.6020430840346,"Hypsipetes leucocephalus","Hypsipetes_leucocephalus",24.70445229,"fruit"
"Oriental Magpie-Robin",1,463,376,515,772,695,833,-304,-414,-182,500,800,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,34.2610080025382,"Copsychus saularis","Copsychus_saularis",18.59340096,"invertebrates"
"White-rumped Shama",2,440.5,440.5,440.5,197,197,197,243.5,243.5,243.5,400,200,37.4791724394499,27.0676377770936,0.00596803255200587,0.00638276566218357,10.4115346623563,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,30.0890941997197,"Copsychus malabaricus","Copsychus_malabaricus",19.3495418,"invertebrates"
"Large Niltava",2,1739,1701,1775,1473.5,1355.5,1566,266.5,168.85,383.5,1700,1500,28.2443500424809,16.3048028387226,0.0490270658147735,0.0374857154959968,11.9395472037583,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,30.7951839045311,"Niltava grandis","Niltava_grandis",19.75640767,"invertebrates"
"Small Niltava",2,1412.5,1266,1556.025,778.5,618,833,630,453.7,824.525,1400,800,30.630136406397,18.7024270931326,0.0459548879733138,0.0359576860274805,11.9277093132643,15.1850312514257,2.46013504265706,0.0431564250140531,0.028918822881336,12.7248962087686,28.1700013637399,"Niltava macgrigoriae","Niltava_macgrigoriae",16.34040579,"invertebrates"
"Rufous-bellied Niltava",2,2002,1973,2071,948,626,1025.275,1073,974.925,1352,2000,900,27.5813886588502,14.8422961251798,0.0514115040492322,0.0342161535790828,12.7390925336704,14.5189684357264,1.89830230010953,0.0425190583718323,0.0285234458648067,12.6206661356168,25.6830863587407,"Niltava sundara","Niltava_sundara",18.11338347,"invertebrates"
"Verditer Flycatcher",2,1812,1796.8,1822.925,626,555.7,674.45,1186,1122.35,1267.225,1800,600,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,17.45656637049,4.27501009693053,0.0429343337602193,0.029129036086838,13.1815562735595,23.3662912043708,"Eumyias thalassinus","Eumyias_thalassinus",20.87373116,"invertebrates"
"Chestnut-bellied Rock-Thrush",2,2290,2135.5,2496.625,1249,1123.4375,1322.5,1072.25,858.6875,1312.75,2300,1200,24.9043593691924,12.2181118249881,0.0559759174159925,0.0358785609991816,12.6862475442043,12.1043963389552,-0.302781777046483,0.0414529140408808,0.0274151040609836,12.4071781160016,25.2071411462389,"Monticola rufiventris","Monticola_rufiventris",23.81022843,"invertebrates"
"Gray Bushchat",2,2219,2074,2278.05,1507,1410,1648,679.5,509.9625,798.5,2200,1500,25.7851999250866,13.0330040265943,0.0528940719782139,0.0341782841058608,12.7521958984924,9.79640170397897,-2.55083386205021,0.0451870073554771,0.0333743535342371,12.3472355660292,28.3360337871368,"Saxicola ferreus","Saxicola_ferreus",18.27315103,"invertebrates"
"White-capped Redstart",2,3239,3001.5,3418,1398,1266,1529.025,1823.25,1532.925,2113,3200,1400,16.2309402106568,4.81013011152416,0.0451961893453638,0.0317097005924498,11.4208100991326,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,18.4191575201582,"Chaimarrornis leucocephalus","Chaimarrornis_leucocephalus",19.9228806,"invertebrates"
"Plumbeous Redstart",2,2240,2023.35,2266.05,1428,1270,1584,807.5,568.875,988.0125,2200,1400,25.7851999250866,13.0330040265943,0.0528940719782139,0.0341782841058608,12.7521958984924,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,27.973417234588,"Rhyacornis fuliginosa","Rhyacornis_fuliginosa",25.41461187,"invertebrates"
"Blue-fronted Redstart",2,3803,3769,3929,2312,2260,2336,1494,1446,1620,3800,2300,12.1723306544202,1.31934895657459,0.0303241529605414,0.0271365761954862,10.8529816978456,3.38556257632878,-8.70731694366272,0.040107514507065,0.0316603753488317,12.0928795199915,20.8796475980829,"Phoenicurus frontalis","Phoenicurus_frontalis",23.22957052,"invertebrates"
"Little Pied Flycatcher",2,1812,1701,1884,668.5,436.5875,865,1139.75,865.1,1359.95,1800,700,27.6413013013013,15.6184334334334,0.0492164860936635,0.036917981366612,12.0228678678679,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,24.3454739133997,"Ficedula westermanni","Ficedula_westermanni",22.04825321,"invertebrates"
"Rufous-gorgeted Flycatcher",2,2933,2845.25,3109,1396.5,1302,1504,1540.5,1395,1738,2900,1400,18.6759867120146,6.92743810804398,0.050036170415283,0.033187661863865,11.7485486039706,10.1341439322672,-2.18821730950141,0.0503374979077727,0.0381213443247119,12.3223612417686,20.864204021516,"Ficedula strophiata","Ficedula_strophiata",21.74575246,"invertebrates"
"Blue Whistling-Thrush",2,2131,2053,2251,1730,1627,1822.5,384.75,263.9875,537,2100,1700,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,8.11191963616373,-4.04807836473587,0.0448703514731545,0.0334114256335395,12.1599980008996,31.2245422622841,"Myophonus caeruleus","Myophonus_caeruleus",20.72113387,"invertebrates"
"Gray-winged Blackbird",2,2123,1980.125,2282,1800,1722,1922.8,328.5,155.6125,500.55,2100,1800,27.1764638975482,14.1433777066307,0.0497340062127928,0.0314255894362978,13.0330861909175,7.33040540540541,-4.81171171171171,0.044476986703483,0.033743506121438,12.1421171171171,31.9881756092599,"Turdus boulboul","Turdus_boulboul",26.4554695,"invertebrates"
"White-collared Blackbird",2,2698,2698,2738.5,2530,2507,2538,168,160,214,2700,2500,20.3570086376724,8.41056220639491,0.0516831762524629,0.0341503979735411,11.9464464312775,1.54627461595723,-10.2856398457062,0.0453875815140179,0.0361219892626303,11.8319144616634,30.6426484833786,"Turdus albocinctus","Turdus_albocinctus",24.90550183,"omnivore"
"Common Myna",0,532,442.9375,557,677,463,849,-146,-362,59.025,500,700,36.7211430451953,26.1012242211496,0.00865765667490009,0.00965143036277529,10.6199188240456,16.202084144074,3.29582738790159,0.0437319532203077,0.0291451190964541,12.9062567561724,33.4253156572937,"Acridotheres tristis","Acridotheres_tristis",21.84696376,"omnivore"
"Great Myna",2,309,309,309,256.75,254.1375,259.3625,52.25,49.6375,54.8625,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Acridotheres grandis","Acridotheres_grandis",24.84063127,"invertebrates"
"Jungle Myna",1,86,75,125.0125,151,136.9875,208,-66,-123.025,-21,100,200,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,33.8963787278096,"Acridotheres fuscus","Acridotheres_fuscus",24.7162719,"omnivore"
"Chestnut-tailed Starling",2,307,259,388.25,182,144.4875,219,124,63.975,216.0125,300,200,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.2894503358178,7.3900782397302,0.00508873434844005,0.00432350904663981,13.8993720960876,31.3396359969102,"Sturnus malabaricus","Sturnus_malabaricus",30.54295576,"omnivore"
"Asian Pied Starling",0,139,139,139,133,117.5,149,6,-10,21.5,100,100,41.2864569675398,29.00652815419,0.00779262804102413,0.00373754560110998,12.2799288133498,22.8558792429749,8.46627386037916,0.00587300718385101,0.00568208617921472,14.3896053825957,32.8201831071606,"Sturnus contra","Sturnus_contra",22.54255993,"omnivore"
"Common Hill Myna",0,318.5,306,425.525,258,207.95,427.5375,66,-96.0375,188.5125,300,300,38.7297142366404,27.7808034008201,0.00569581805600079,0.00538932095846712,10.9489108358203,21.8863516327801,7.77234171372136,0.00935780358142791,0.00706596436600862,14.1140099190588,30.957372522919,"Gracula religiosa","Gracula_religiosa",27.15617108,"fruit"
